Title,Commune,Price,Area_m2,Bedrooms,Bathrooms,ParkingSpots
ArriendoDepartamentoDuplex,Quilicura,$450.00,,3.0,1.0,
Depto.SantoDomingo/MacIverGComunesIncluidos,Santiago,$350.000-8%,45m2,1.0,1.0,
ArriendodepartamentoSantiagocentro,Santiago,$350.00,40m2,1.0,1.0,
DeptoRemodelado3erpiso,Peñaflor,$310.00,,1.0,1.0,
Departamentoenlaflorida,LaFlorida,$480.00,65m2,3.0,1.0,1
DepartamentoenArriendo,Maipú,$410.00,62m2,2.0,2.0,1
"Arriendodepartamentoimpecable1D,1B",Santiago,$300.00,,1.0,1.0,
Arriendodepto.paradero16GranAvenida,SanMiguel,$300.00,37m2,2.0,1.0,
ArriendoDepto.Stgo.Centro,Santiago,$380.00,60m2,2.0,2.0,
"DepartamentoNuevo.DirectosudueñoCondominioExcelenteUbicación,",EstaciónCentral,UF380.000,51m2,2.0,1.0,
¡Excelentedepartamento2D2BenSanMiguel!-50%OFFprimermes,SanMiguel,$210.00,,2.0,2.0,
"Excelentedepartamentoestudio,Piso6",EstaciónCentral,$230.00,25m2,1.0,1.0,
Departamentonuevo,Quilicura,$420.00,44m2,2.0,1.0,
Searriendadepartamento,LaPintana,$300.00,40m2,2.0,1.0,
Searriendadepartamento5piso,Santiago,$350.00,,2.0,1.0,
EdificioAltoColon-MetroHOSPITALES,Independencia,$350.00,45m2,3.0,1.0,
"Arriendodepartamentoprimerpiso,amobladoparac",Maipú,$280.00,,1.0,1.0,
DepartamentoLaFlorida,LaFlorida,$500.00,,2.0,2.0,1
DIRECTODUEñODepartamentoenLaFlorida,LaFlorida,$560.00,87m2,3.0,2.0,1
Dptoundormitorioampliaterraza,QuintaNormal,$280.00,,1.0,1.0,
DepartamentoaunaunacuadramallLaFabrica,SanJoaquín,$400.00,43m2,3.0,1.0,
METROLINEA1(87089),EstaciónCentral,$200.00,,1.0,1.0,
ExcelenteDeptoUnDormitorio,Santiago,$250.000-4%Oportunidad,,1.0,1.0,
"DEPARTAMENTOMapocho3521,QuintaNormal.",QuintaNormal,$371.01,43m2,2.0,1.0,
"DEPARTAMENTOMapocho3521,QuintaNormal.",QuintaNormal,$371.01,45m2,2.0,1.0,
DEPARTAMENTOAv.Grecia/ObispoOrrego,Ñuñoa,$480.00,60m2,2.0,1.0,
"DepartamentoPintorCicarelli278,SanJoaquín,RegiónMetropolitana",SanJoaquín,$391.00,37m2,2.0,1.0,
DEPARTAMENTOCercanoalMetroSantaIsabel,Santiago,$280.00,35m2,1.0,1.0,
ARRIENDODEPARTAMENTO2HAB2BAMAIPÚ,Maipú,$650.00,65m2,2.0,2.0,1
SearriendadeptoSanIgnacio-Santiago,Santiago,$380.00,66m2,2.0,2.0,
"DEPARTAMENTOMapocho3521,QuintaNormal",QuintaNormal,$360.00,42m2,2.0,1.0,
"DEPARTAMENTOMapocho3521,QuintaNormal",QuintaNormal,$360.00,42m2,2.0,1.0,
"DEPARTAMENTOMapocho3521,QuintaNormal",QuintaNormal,$356.60,39m2,2.0,1.0,
"DepartamentoSanIgnaciodeLoyola1680,Santiago,RegiónMetropolitana",Santiago,$250.00,24m2,1.0,1.0,
DepartamentoVillasana1451,QuintaNormal,$359.00,45m2,3.0,1.0,
DepartamentoSanPetersburgo6351,SanMiguel,$375.00,45m2,3.0,1.0,
Arriendo$560.000crescenteerrázuriz291,Ñuñoa,$560.00,42m2,2.0,1.0,1
ARRIENDODEPARTAMENTO1HAB1BALACISTERNA,LaCisterna,$300.00,37m2,1.0,1.0,
APASOSDELMALLFLORIDACENTER(35962),LaFlorida,$400.00,,2.0,2.0,1
Arriendodpto3hy1bcentro,Santiago,$480.00,55m2,3.0,1.0,
Arriendodepartamento1DSazie2547,Santiago,$270.00,,1.0,1.0,
DeptoStudio,Santiago,$290.00,,1.0,1.0,
ArriendoDepto2Damplios/1BSanMiguel,SanMiguel,$500.00,65m2,2.0,1.0,
Dep2D1BañomásBodega,Independencia,$377.50,,2.0,1.0,
ArriendoDptometroUdeChile1D1B,Santiago,$320.00,42m2,1.0,1.0,
DepartamentoestudiantesMarzoaDic.ReñacaBajo,Santiago,$450.00,58m2,2.0,1.0,1
Arriendodepartamentoenindependencia,Independencia,$460.00,50m2,2.0,2.0,1
DepartamentoTrinidadRamirez01010LaCisterna,LaCisterna,$360.00,36m2,2.0,1.0,1
AvEspaña/Impecable/Vistadespejada/Metro,Santiago,$350.00,50m2,1.0,1.0,
Arriendodepto2d1bcercaalmallymetro,Independencia,$370.00,,2.0,1.0,
Dpto1d+1bconterrazaenLosHeroes,Santiago,$330.00,,1.0,1.0,
Hermosodeptometrohospitales,Independencia,$300.00,,2.0,1.0,
Departamento2dormitoriosy2baños,LaCisterna,$400.00,50m2,2.0,2.0,
"GarcíaReyes71,Santiago,Chile,acuadrasMetro",Santiago,$450.00,60m2,2.0,1.0,1
Departamento,SanMiguel,$300.00,,1.0,1.0,
SanDiego13442D1B,Santiago,$350.00,40m2,2.0,1.0,
Lindodepartamento,Santiago,$300.00,33m2,1.0,1.0,
Depto2D+2Bcocinaindependiente,Santiago,$400.00,55m2,2.0,2.0,
MetroMattaL3-2D2B+BodegayEstacionamiento,Santiago,$460.00,,2.0,2.0,1
VendoDepartamentoenRenca,Renca,$50.000.000,,2.0,1.0,
"1Hab,1Bañ,Estacionamiento,Bodega,Vecinal1636,Conchalí",QuintaNormal,$330.00,,1.0,1.0,1
"Depto.1dormitorio,estacionamiento,MetroCerroBlanco",Recoleta,$350.00,,1.0,1.0,1
ARRIENDODPTO2D1BMASESTAC./VALOR$350.000.-,LaGranja,$350.00,,2.0,1.0,1
Dpto1dormitorio(93116),LaFlorida,$260.00,,1.0,1.0,
DEPARTAMENTOSoria,LasCondes,UF41,138m2,3.0,3.0,
Departamentoconestacionamiento,Quilicura,$400.00,,3.0,1.0,
DEPARTAMENTOMariaRozasVelasquez55,EstaciónCentral,$200.000-23%,,1.0,1.0,
"DEPARTAMENTOMapocho3521,QuintaNormal",QuintaNormal,$356.60,43m2,2.0,1.0,
"DEPARTAMENTOMapocho3521,QuintaNormal",QuintaNormal,$356.60,46m2,2.0,1.0,
"DEPARTAMENTOMapocho3521,QuintaNormal",QuintaNormal,$355.51,46m2,2.0,1.0,
DepartamentoDomingoSantaMaria2565,Independencia,$384.00,38m2,2.0,1.0,
DepartamentoCalleJuanBarrosN°3885,QuintaNormal,$341.00,45m2,3.0,1.0,
DepartamentoSantaAna079,LaGranja,$318.00,34m2,1.0,1.0,
ARRIENDODEPTOESTACIÓNCENTRAL|URETABRAVOPROPIEDADES|,EstaciónCentral,$230.00,,1.0,1.0,
"DptonuevoenCoronelAlvarado,Independencia",Independencia,$350.00,42m2,1.0,1.0,1
ArriendoLindoDepartamento3H/1B/2Terrazasorien,Santiago,$390.00,73m2,3.0,1.0,
Departamentoparaestudianteomatrimonio,Santiago,$320.00,38m2,1.0,1.0,
Departamentocentrodesantiago,Huechuraba,$520.00,,2.0,2.0,
DEPARTAMENTOSantaElena1670Santiago,Santiago,$355.00,31m2,1.0,1.0,
DeptoamobladoMetroULAincluyeGComunes,EstaciónCentral,$340.00,22m2,1.0,1.0,
Departamentofrentemallaraucomaipu,Maipú,$590.00,83m2,3.0,2.0,1
ArriendoDepto.EstaciónCentral,EstaciónCentral,$390.00,44m2,2.0,1.0,
RECREO250DEPTO403ESTACIONCENTRAL,Santiago,$300.000-14%,,1.0,1.0,1
Arriendo,Santiago,$450.00,67m2,3.0,2.0,1
"Deptoa2cuadrasMetroRepública,Alameda2601",Santiago,$350.00,53m2,1.0,1.0,
DeptoaunoscuadraMetroTrinidad,LaFlorida,$450.00,55m2,2.0,1.0,
"Arriendodpto2d2bCondor,estacionmetroparquealmagro",Santiago,UF380.000,,2.0,2.0,
DEPARTAMENTOcarmen545,Santiago,$330.00,,1.0,1.0,
¡hermosoHomeEstudio!¡cercaAMetroDepartamental!,SanMiguel,$240.00,,,1.0,
Arriendodepartamentoprovidencia,Providencia,$790.00,140m2,3.0,2.0,1
DEPARTAMENTOPabloUrzua,Independencia,$330.00,30m2,1.0,1.0,
DepartamentoEnArriendo2Habitaciones2Baños,Santiago,$390.00,58m2,2.0,2.0,
Estudiolacisterna,LaCisterna,$300.000-14%,,1.0,1.0,1
ArriendoDepartamentoÑuñoa,Ñuñoa,$595.00,62m2,2.0,2.0,1
Arriendodepto.IdealFamiliar.,Santiago,$430.00,56m2,2.0,2.0,
EdificioApóstolSantiagoDeptoNuevopiso25,EstaciónCentral,$270.00,37m2,1.0,1.0,
"CómodoDepto2p,Impecable,Oriente,Edif.Activa",Independencia,$300.00,40m2,1.0,1.0,
Dptometromoneda,Santiago,$300.00,36m2,1.0,1.0,
Departamentoenquintanormal,QuintaNormal,$335.00,50m2,3.0,1.0,
ArriendoDepartamento,Santiago,$360.00,34m2,1.0,1.0,
DepartamentoMetroUniversidaddeChile,Santiago,$450.00,48m2,2.0,1.0,
Departamentointerioramoblado,SanMiguel,$300.00,16m2,1.0,1.0,
Departamento2D1B1EMaculLasTorres,Macul,$450.00,50m2,2.0,1.0,1
Searriendadepartamento.,Santiago,$330.00,,1.0,1.0,
Arriendodepto2d/2bestacybodegametroecuador,EstaciónCentral,$380.00,58m2,2.0,2.0,1
Departamento3dormitorios2bañosEstacionamiento,Huechuraba,$650.00,,3.0,2.0,
Dpto2hab1bañoyestacionamiento,Santiago,$360.00,42m2,2.0,1.0,1
Depto.SantoDomingo/MacIverGComunesIncluidos,Santiago,$350.000-8%,45m2,1.0,1.0,
ArriendoDepartamentoMetroSantaAna,Santiago,$420.00,,2.0,2.0,
DeptoEleuterioRamirez,Santiago,$290.00,27m2,1.0,1.0,
ARRIENDODEPTOINTERIORQUILICURA,Quilicura,$30.000.000,,1.0,1.0,
Deptomuybienubicadoytratocondueño,EstaciónCentral,$430.00,47m2,2.0,1.0,1
DEPTO1D1BCarmen590.Santiago50%Descuesto,Santiago,$330.00,35m2,1.0,1.0,
Arriendodepartamento1D+1B,SanMiguel,$300.00,,1.0,1.0,
ExcelenteyampliodepartamentoRenca,Renca,$340.000-3%,34m2,1.0,1.0,
DptoNuevo1d1bFrenteAMetroÑuble(l5-l6),Ñuñoa,$330.00,35m2,1.0,1.0,
"Dpto2d,2b,cocinacerrada,estacionamiento,vist",Ñuñoa,$580.00,70m2,2.0,2.0,1
DepartamentoenSanDiego,Santiago,$380.00,40m2,2.0,1.0,
"HomeStudio,BarrioBlancoEncalada1727,Santiago",Santiago,$270.00,,1.0,1.0,
ArriendoDpto.3D+1B,EstaciónCentral,$450.00,,3.0,1.0,
"Depto2Dormitorios1Baño,LosQUELTEHUES0235(SEACEPTASUBSIDIO)",PuenteAlto,$250.00,,2.0,1.0,
Arriendodepartamento,SanMiguel,$300.00,40m2,1.0,1.0,
Searriendadepartamentocomunadeñuñoa,Ñuñoa,$680.00,,2.0,2.0,1
2dormitoriosgrandes.Sincomisióndecorretaje¡¡OPORTUNIDAD!!,Independencia,$280.00,,2.0,1.0,1
"Arriendodepto.ubicadoenAlameda4677,EstaciónCentral",EstaciónCentral,$350.00,,2.0,1.0,
Departamento1D/1BconestacionamientoenSantiagoCentroMetroMoneda,Santiago,$300.00,,1.0,1.0,1
Departamentode2D/1BCercadelMetroSanAlbertoHurtado(Flexibilidadenladocumentación),EstaciónCentral,$320.00,,2.0,1.0,
Arriendodedepartamento,ElBosque,$350.00,,2.0,1.0,
DepartamentoSantiago,Santiago,$280.00,26m2,1.0,1.0,
"1Hab,1Bañ,Estacionamiento,Bodega,Vecinal1636,Conchalí",QuintaNormal,$330.00,,1.0,1.0,1
ArriendodepartamentoundormitorioMetroIrarrazabal,Santiago,$250.00,,1.0,1.0,
SEARRIENDA2DORMITORIOSINDEPENDENCIAMETROHOSPITALES,Independencia,$280.00,,2.0,2.0,
MetroHospitales/Maruri(87633),Independencia,$230.000-4%,,1.0,1.0,
Villasana/Mapocho,QuintaNormal,$360.000-5%,,3.0,1.0,
ARRIENDODEPARTAMENTOENPUDAHUEL–DISPONIBILIDADINMEDIATA,Pudahuel,$450.00,,3.0,1.0,1
"DEPARTAMENTOMapocho3521,QuintaNormal",QuintaNormal,$360.00,42m2,2.0,1.0,
"DEPARTAMENTOMapocho3521,QuintaNormal",QuintaNormal,$360.00,42m2,2.0,1.0,
DepartamentoSanPetersburgo6351,SanMiguel,$375.00,45m2,3.0,1.0,
DepartamentoChileEspaña8184TorreA/Colon8169TorreB,LaCisterna,$380.00,4900m2,3.0,1.0,
DepartamentoAméricoVespucio1456,Quilicura,$381.00,42m2,2.0,1.0,
DepartamentoCalleJuanBarrosN°3885,QuintaNormal,$346.00,45m2,3.0,1.0,
DepartamentoAméricoVespucio1456,Quilicura,$362.00,42m2,2.0,1.0,
"DepartamentoAv.PadreHurtado9466,LaCisterna",LaCisterna,$412.00,42m2,2.0,1.0,
DepartamentoCalleSalasN°8973,LaCisterna,$319.00,45m2,3.0,1.0,
Searriendalindodepartamento,Providencia,$490.00,,1.0,1.0,
Departamentode1dormitorio1bañoQuintaAvenida1475SnMiguel,SanMiguel,$280.00,,1.0,1.0,
Searriendadepartamento,Santiago,$400.00,,2.0,2.0,
Departamento3D/1B,Santiago,$380.00,55m2,3.0,1.0,
DepartamentoSantiagoCentro,Santiago,$280.00,33m2,1.0,1.0,
Depto.enlafloridacercanoametromirador,LaFlorida,$480.00,,2.0,2.0,
DepartamentopordíasenLasCondes,LasCondes,$35.00,,2.0,2.0,
DEPARTAMENTOZENTENO1482STGOCENTRO,Santiago,$350.00,,2.0,1.0,1
Arriendo,Santiago,$480.00,67m2,3.0,2.0,1
oportunidaddepartamentoenedificiofullequipadoverfotos,Santiago,$550.000-8%,,2.0,2.0,
SearriendaHomeEstudioCercanoAMetroEcuador,EstaciónCentral,$210.00,,,1.0,
EstupendodepartamentoenbarrioLastarria1D/1B,Santiago,$480-13%,,1.0,1.0,1
Arriendodepartamentocomnaindependencia,Independencia,$430.00,67m2,3.0,2.0,
Depto3D+2Bestacionamientoybodega,Macul,$560.00,,3.0,2.0,1
ArriendoDptoInteriorSanJoaquín2D+1B,SanJoaquín,$260.00,40m2,2.0,1.0,
Departamento2ambientescercanoalmetro,Santiago,$300.00,36m2,1.0,1.0,
Arriendodepto.interior,LasCondes,UF450.000,,1.0,1.0,
CéntricoHomeStudio,Santiago,$250.000-4%,25m2,1.0,1.0,
DepartamentoEnArriendoVistadespejada,Ñuñoa,$470.00,,1.0,1.0,1
ARGOMEDO350DP615,Santiago,$349.000-8%,,2.0,1.0,
"1d,1bConEstacionamiento-SantaIsabel797,Santiago",Santiago,$300.00,32m2,1.0,1.0,1
270MilMtroEcuadorDepto42M2-1D1BGranTerraza,EstaciónCentral,$270.00,,1.0,1.0,
ComododepartamentoenLaCisternaaPasosdeMetroL2,LaCisterna,$480.00,,2.0,2.0,1
DepartamentoenRodrigodeAraya3010,Ñuñoa,$350.00,,1.0,1.0,
"Depto.1dormitorio,estacionamiento,MetroCerroBlanco",Recoleta,$350.00,,1.0,1.0,1
ExcelenteDeptoUnDormitorio,Santiago,$250.000-4%Oportunidad,,1.0,1.0,
"DEPARTAMENTOMapocho3521,QuintaNormal",QuintaNormal,$360.00,42m2,2.0,1.0,
"DEPARTAMENTOMapocho3521,QuintaNormal",QuintaNormal,$360.00,42m2,2.0,1.0,
"DEPARTAMENTOMapocho3521,QuintaNormal",QuintaNormal,$356.60,39m2,2.0,1.0,
DepartamentoSanPetersburgo6351,SanMiguel,$375.00,45m2,3.0,1.0,
DepartamentoSanPetersburgo6351,SanMiguel,$370.00,45m2,3.0,1.0,
DepartamentoAvenidaLoEspejo01173,LaCisterna,$323.00,42m2,2.0,2.0,
Arriendo$560.000crescenteerrázuriz291,Ñuñoa,$560.00,42m2,2.0,1.0,1
"400.000ArriendoDepartamentoLosCancilleres1670,Maipu",Maipú,$400.00,,2.0,1.0,1
ArriendodepartamenteenSantiagoCentro1D1B,Santiago,$300.00,35m2,1.0,1.0,
Departamento2D+2B,SanMiguel,UF12,55m2,2.0,2.0,
DEPARTAMENTOSanvicentedepaulconpasajeuno,Macul,$450.00,51m2,2.0,1.0,
DepartamentoenEdificioParqueLosReyesSantiago,Santiago,$310.00,,1.0,1.0,
DepartamentoChileEspaña8184TorreA/Colon8169TorreB,LaCisterna,$380.00,4900m2,3.0,1.0,
DepartamentoJoseManuelBalmaceda3751,Renca,$347.00,42m2,2.0,2.0,
DepartamentoSanPetersburgo6351,SanMiguel,$330.00,45m2,3.0,1.0,
DepartamentoAvenidaSantaRosa5741,SanMiguel,$307.000-3%,45m2,3.0,1.0,
DEPARTAMENTOCARRASCAL/NEPTUNO,QuintaNormal,$250.00,30m2,1.0,1.0,
DepartamentoDIEGODEVELASQUEZ/NUEVAPROVIDENCIA,Providencia,$500.00,37m2,1.0,1.0,
DEPARTAMENTOVARGASBUSTOS,SanMiguel,$350.00,53m2,3.0,1.0,
DepartamentodeundormitorioenIndependencia,Independencia,$310.00,,1.0,1.0,
"ExcelenteDepto2D+2B,Independencia",Independencia,$450.00,52m2,2.0,2.0,1
AmplioyluminosodeptoAv.kennedy,LasCondes,$2.350.000,300m2,4.0,4.0,3
DepartamentoSanMiguelmetroloovalle,SanMiguel,$350.00,,2.0,1.0,
Depto.1D+1B.Vistadespejada.Cercademetro,Santiago,$300.00,34m2,1.0,1.0,
ArriendoDptoenÑuñoa,Santiago,$800.00,82m2,3.0,2.0,
ArriendoDepartamento,Independencia,$400.000-11%,,2.0,1.0,
GrandepartamentocercanoaplazaÑuñoa,Ñuñoa,$530.00,45m2,1.0,1.0,
ArriendoDpto1Dormitorio-BarrioUniversitario,Santiago,$315.00,40m2,1.0,1.0,
Dpto.interior,LaFlorida,$350.00,45m2,2.0,2.0,
DptoenLaCisterna,LaCisterna,$380.00,54m2,2.0,1.0,1
DepartamantoAPasosDelMetro,Santiago,$270.00,42m2,1.0,1.0,
AmpliodepartamentoamediacuadradeAlameda,Santiago,$450.00,75m2,3.0,2.0,
AmplioDeptoMetroMirador,LaFlorida,$490.00,75m2,3.0,2.0,
DepartamentoconPatioapasosdelFLoridaCenter,LaFlorida,$530.00,90m2,2.0,2.0,1
DepartamentoAltavistaVicenteValdés,LaFlorida,$480.00,64m2,2.0,1.0,1
ArriendodepartamentoSantiagocentro,Santiago,$350.00,40m2,1.0,1.0,
DepartamentoenManuelRodríguez/Moneda,Santiago,$265.00,,1.0,1.0,
DepartamentoSemi-Amoblado,Ñuñoa,$350.00,70m2,2.0,1.0,
Arriendodepartamento1Dormitorioymedioy1Baño,Independencia,$350.00,33m2,2.0,1.0,
DeptoRemodelado3erpiso,Peñaflor,$310.00,,1.0,1.0,
ArriendoDirectodePropietario2DormY2Baños,Santiago,$400.00,47m2,2.0,2.0,
DeptoestudioencalleFrankfortSanMiguel,SanMiguel,$250.00,18m2,1.0,1.0,
"Estudio,1ambiente,luminosoyacogedor",Cerrillos,$290.00,,1.0,1.0,
DeptoapasosdelmetroMacul,LaFlorida,$320.00,37m2,1.0,1.0,
ArriendodepartamentoQuintaNormal,QuintaNormal,$410.00,54m2,3.0,1.0,
"DEPARTAMENTODOSDORMITORIOS,METROSANMIGUEL,CONDOMINIOSEGURO",SanMiguel,$350.00,45m2,2.0,1.0,
DeptoAmoblado1dormitorioMetroLosLeones,Providencia,$600.00,40m2,1.0,1.0,1
DepartamentoDe2DormitoriosAPasosDelMetroHospitales,Independencia,$370.00,,2.0,1.0,
ExcelenteDpto.1Dorm.apasosdelportalñuñoa,Huechuraba,$420.00,45m2,1.0,1.0,1
"Arriendodepto2D,2B,metroSantaAna",Santiago,$360.00,65m2,2.0,2.0,1
Departamentodisponiblenoviembre2023,Santiago,$310.00,,1.0,1.0,
GORBEAN°2551DEPTO706SANTIAGO,Santiago,$350.000-13%,,2.0,1.0,
CéntricoHomeStudio,Santiago,$250.000-4%,25m2,1.0,1.0,
Arriendoenlacisterna2d/1b,LaCisterna,$360.00,40m2,2.0,1.0,1
SEARRIENDADEPARTAMENTOSEMIAMOBLADOLAFLORIDANOPAGAGASTOSCOMUNES,LaFlorida,$350.00,,2.0,1.0,
Departamenteenlacisterna3dormitorios59m2,LaCisterna,$420.00,59m2,3.0,1.0,
DepartamentoSanMiguelmetroloovalle,SanMiguel,$350.00,,2.0,1.0,
"Modernodpto3D2BenLoOvalle,LaCisterna",LaCisterna,$500.00,65m2,3.0,2.0,1
Depto.EstaciónCentral-MetroAlbertoHurtado,EstaciónCentral,$280.00,,1.0,1.0,
ArriendodepartamentoenSanMiguel,SanMiguel,$450.00,,3.0,1.0,
Departamento1D1BapasosdeMetroPadreHurtado,EstaciónCentral,$280.00,34m2,1.0,1.0,
DeptoindependienteConchali,Conchalí,$350.00,,1.0,1.0,
Departamentoprimerpiso70m²,Santiago,$430.00,70m2,2.0,1.0,
PROMO:Comododepto2D+2B+Estac.,Santiago,$365.00,,2.0,2.0,1
ArriendoExcelentedeptoSantiagoCentro,Santiago,$430.00,73m2,2.0,2.0,1
ArriendoDpto2D+2B+2Terrazas58Mts21Est,Santiago,$480.00,58m2,2.0,2.0,1
ArriendoEstaciónCentral,EstaciónCentral,$250.000-11%,50m2,2.0,2.0,1
MetroSanAlbertoHurtadoluminosoESTUDIO,EstaciónCentral,$180.00,,1.0,1.0,
Arriendodepartamentoalameda,Providencia,$300.00,50m2,1.0,1.0,
Dpto2habitaciones1baño,Independencia,$355.00,,2.0,1.0,
CómododepartamentoparaestudiantesStgo.Centro,Santiago,$407.00,62m2,2.0,1.0,1
Depto.enlafloridacercanoametromirador,LaFlorida,$480.00,,2.0,2.0,
SeArriendaDeptoapasodelmetroloOvalle,LaCisterna,$450.00,5062m2,2.0,2.0,
VENTADEPARTAMENTOapasosdelmetroUSACH,EstaciónCentral,$100.000.000,42m2,2.0,1.0,1
DepartamentoapasosMetroParqueOhiggins,Santiago,$330.00,38m2,2.0,1.0,
Dptoapasosdelmetroirrarazavalsincorredor,Santiago,$420.00,,2.0,1.0,
Arriendodepto250.000,Colina,$250.000-17%,,1.0,1.0,
Arriendo2H2BMetroMacul,Macul,$450.00,57m2,2.0,2.0,1
EstaciónCentralNicasioRetamale,EstaciónCentral,$270.00,,1.0,1.0,
Dpto.interior,LaFlorida,$350.00,45m2,2.0,2.0,
Departamento3habitaciones2baños,LaFlorida,$740.00,700m2,3.0,2.0,1
EnEstacionCentral,EstaciónCentral,$400.00,77m2,3.0,1.0,
Dpto.2d/2ba2CuadrasMoneda/metroMoned,Santiago,$428.00,60m2,2.0,2.0,
DepartamentoenRecoletade2dormitorios,Recoleta,$370.00,,2.0,1.0,
DepartamentoInteriorIndependiente,LaFlorida,$350.00,,1.0,1.0,
Depto1d-1bnuñoametrorda,Ñuñoa,$400.00,,1.0,1.0,
Departamento,Independencia,$300.00,,2.0,1.0,
Departamentoapasosdelmetrolacisterna,LaCisterna,$400.00,55m2,2.0,2.0,
DepartamentoenSantiagoCentro,Santiago,$400.00,52m2,2.0,1.0,
Departamentointerioramoblado,SanMiguel,$300.00,16m2,1.0,1.0,
Searrienda,LaCisterna,$360.00,59m2,3.0,1.0,
Departamento,Santiago,$550.00,58m2,2.0,2.0,1
Departamento2Dormitorios,Santiago,$380.00,50m2,2.0,2.0,
Amoblado.MetrosantaAna2dor2Baños,Santiago,$420.00,65m2,2.0,2.0,
ArriendoDpto1d1bexcelenteubicación,SanMiguel,$270.00,32m2,1.0,1.0,
ArriendaDeptodueñodirecto,QuintaNormal,$400.00,50m2,2.0,1.0,
Arriendodepartamento,Providencia,$900.00,95m2,1.0,2.0,2
CómodoDepartamentocercametro,Santiago,$299.99,65m2,3.0,1.0,
Departamento38m2metrosantaisabel,Santiago,$360.00,38m2,1.0,1.0,
dpto1dorm1baño,Santiago,$320.00,,1.0,1.0,
Departamento,Ñuñoa,$520.00,53m2,2.0,1.0,1
Depto.VillaValleNevadoSanBernardo,SanBernardo,$360.00,,2.0,1.0,
DeptoubicadocercanoaestacionesSantaAnayCumming,Santiago,UF330.000,,1.0,1.0,
Departamentoduplex,Santiago,$600.00,100m2,3.0,2.0,
Hermosoyluminosodepartamento,EstaciónCentral,UF14,100m2,3.0,1.0,
Departamento1D+1Bmetrolasrejas.,LoPrado,$270.00,,1.0,1.0,
DepartamentoenlaFlorida2dormitorios2baños,LaFlorida,$550.00,50m2,2.0,2.0,2
"ArriendoDepartamento,LaFlorida",LaFlorida,$460.00,45m2,2.0,1.0,1
SINCOMISION-2D/2B/1EMetroRodrigodeAraya,Ñuñoa,$460.00,52m2,2.0,2.0,1
¡¡EncantadorDepartamento1D+1BCercanoAMetroHospitales!!,Santiago,$200.00,,1.0,1.0,
DepartamentoChileEspaña8184TorreA/Colon8169TorreB,LaCisterna,$315.00,36m2,2.0,1.0,
DepartamentoChileEspaña8184TorreA/Colon8169TorreB,LaCisterna,$304.00,36m2,2.0,1.0,
"Arriendo2D1B,excelenteestadoRECIENREMODELADO",Santiago,$400.00,,2.0,1.0,
LindoDepartamento1D+1B+ESTCercaAlMetroFranklin,SanMiguel,$400.00,,1.0,1.0,1
DepartamentoTrinidadRamírez654,LaCisterna,$358.00,44m2,2.0,2.0,
DEPARTAMENTOManuelAntonioTocornal652,Santiago,$310.00,,1.0,1.0,
"DEPARTAMENTOMapocho3521,QuintaNormal",QuintaNormal,$260.00,52m2,1.0,1.0,
"DEPARTAMENTOMapocho3521,QuintaNormal",QuintaNormal,$260.00,52m2,1.0,1.0,
"MBPROP.ARRIENDAAMPLIODEPTOSANNICOLAS1092,2D+2B+1E+1B",SanMiguel,$450.00,,2.0,2.0,1
ARRIENDODEPTO2D+2BPLAZAÑUÑOA,Ñuñoa,$670.00,,2.0,2.0,1
DepartamentoSanPetersburgo6351,SanMiguel,$375.00,45m2,3.0,1.0,
"DEPARTAMENTOSanIgnacio952,Santiago.",Santiago,$423.00,47m2,2.0,1.0,
"DEPARTAMENTOCampusSanJoaquín,MetroSanJoaquín",SanJoaquín,$300.00,35m2,1.0,1.0,
"DEPARTAMENTOSantaVictoria,SanIsidro",Santiago,$245.00,45m2,1.0,1.0,
"DepartamentoGral.Gana1063,7970007Santiago,RegiónMetropolitana",Santiago,$200.00,18m2,1.0,1.0,
DEPARTAMENTOMetroRodrigodeAraya,SanJoaquín,$320.00,36m2,1.0,1.0,
DepartamentocercametroChacabuco,Independencia,$290.00,,2.0,1.0,
ArriendoDepto3erpiso,RegiónMetropolitana,$400.00,,3.0,1.0,
ENARRIENDOPISO5AV.V.MACKENNAPTE,LaFlorida,$350.00,,2.0,1.0,
DepartamentoSanMiguelmetroloovalle,SanMiguel,$350.00,,2.0,1.0,
ArriendoDepartamentoImpecable,Quilicura,$385.00,50m2,3.0,1.0,
"Depto.80m2,3D,2B,1estac.LoVial,SanMiguel",SanMiguel,$470.00,80m2,3.0,2.0,1
BELLAVISTA1D,Recoleta,$300.00,,1.0,1.0,
deptoestudiococinaintegrada(85840),Santiago,$300.00,,,1.0,
DepartamentoGeneralSaavedraIndependenciaproximoametro,Independencia,$300.00,,1.0,1.0,
3DORMmetroLOOVALLE/GRANBARRIOyUBICACIÓN,SanMiguel,$340.00,50m2,3.0,1.0,
DepartamentoenAvIndependencia1815,Independencia,$255.00,,1.0,1.0,
DEPARTAMENTOSantaElena1790,Santiago,$280.00,,,1.0,
"DepartamentoAv.PadreHurtado9466,LaCisterna",LaCisterna,$437.00,45m2,3.0,1.0,
"DepartamentoAv.PadreHurtado9466,LaCisterna",LaCisterna,$437.00,45m2,3.0,1.0,
DEPARTAMENTOAv.LibertadorO´higgins/ToroMazote,EstaciónCentral,$270.00,30m2,1.0,1.0,
Dpto.MetroLasRejas,EstaciónCentral,$270.00,,1.0,1.0,
